"Ano";"UF";"Região";"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.94.Ocupação";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Grau.Instrução.2005.1985";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro.SM";"Vl.Remun.Média.Nom";"Vl.Remun.Média.SM";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.CC";"Vl.Rem.Fevereiro.CC";"Vl.Rem.Março.CC";"Vl.Rem.Abril.CC";"Vl.Rem.Maio.CC";"Vl.Rem.Junho.CC";"Vl.Rem.Julho.CC";"Vl.Rem.Agosto.CC";"Vl.Rem.Setembro.CC";"Vl.Rem.Outubro.CC";"Vl.Rem.Novembro.CC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial";"Tipo.Salário";"Vl.Salário.Contratual"
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;72100;"73105";"           {ñ class}";0;5;6;"0";"5";2;NA;9;44;34;0;0;1;"6";"330455";330455;10;2240;0;0;"2";"0";0;0;3245,96;3,45;"7210000";1;3;4,7;2;1;"CNPJ                ";0;10;19;3810,48;35;35;35;1919,35;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;72100;"73105";"           {ñ class}";0;5;6;"0";"7";4;NA;9;44;37;0;0;0;"1";"330455";330455;10;2240;0;0;"2";"0";0;0;6267,85;6,68;"7210000";1;3;16,6;0;1;"CNPJ                ";0;10;19;6267,85;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;5;6;"0";"7";2;NA;9;44;34;0;0;0;"2";"0";330455;10;3999;0;0;"2";"0";0;0;5000,05;5,33;"9102301";1;2;4,8;0;1;"CNPJ                ";0;10;21;50;5000,1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";12;NA;251110;42219;"45314";"           {ñ class}";0;5;6;"0";"6";1;NA;10;44;35;0;0;11;"12";"330455";330455;10;2062;0;0;"9";"0";4185,68;4,46;4152;4,42;"4221902";1;9;1,3;2;1;"CNPJ                ";0;10;15;0;0;0;0;0;0;0;0;0;0;4118,32;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";12;NA;251110;42219;"45314";"           {ñ class}";0;5;6;"0";"6";1;NA;9;44;33;0;0;11;"12";"330455";330455;10;2062;0;0;"9";"0";4146,04;4,42;4132,18;4,4;"4221902";2;9;1,3;2;1;"CNPJ                ";0;10;15;0;0;0;0;0;0;0;0;0;0;4118,32;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"1380";"99";"99";"99";11;NA;251110;81290;"74705";"           {ñ class}";0;5;6;"0";"8";5;NA;9;44;37;0;1;0;"8";"0";330455;10;2062;0;0;"8";"0";0;0;7593,58;8,09;"8129000";2;5;27,6;0;1;"CNPJ                ";0;10;21;74,9;74,9;7990,48;7990,48;7991,83;7991,83;7991,83;5812,24;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"50";"99";"99";11;NA;251110;72100;"73105";"           {ñ class}";0;5;6;"0";"6";5;NA;9;44;30;0;0;0;"8";"330455";330455;10;2240;0;120;"2";"0";0;0;4531,58;4,83;"7210000";2;3;24,1;0;1;"CNPJ                ";0;10;19;6521,97;4865,24;4865,24;4865,24;5059,85;5054,4;489,14;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;6;5;"0";"5";6;NA;9;40;40;0;0;0;"8";"0";330455;10;3999;0;0;"8";"0";0;0;2978,81;3,17;"9102301";2;2;39,5;0;1;"CNPJ                ";0;10;21;3640,22;3185,2;2925,18;2925,18;2925,18;3159,22;3042,2;2028,13;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;7;6;"0";"5";6;NA;9;44;51;0;0;0;"3";"0";330455;10;3999;0;0;"2";"0";0;0;3582,54;3,81;"9102301";2;2;43,3;0;1;"CNPJ                ";0;10;21;49,26;49,26;895,63;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;6;5;"0";"8";6;NA;9;40;47;0;0;0;"6";"0";330455;10;3999;0;0;"2";"0";0;0;7014,44;7,48;"9102301";2;2;36,9;0;1;"CNPJ                ";0;10;21;7605,47;7605,47;7605,47;9211,06;7689,99;2369,23;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;5;6;"0";"7";2;NA;9;44;39;0;0;0;"2";"0";330455;10;3999;0;0;"2";"0";0;0;5000,05;5,33;"9102301";2;2;4,8;0;1;"CNPJ                ";0;10;21;50;5000,1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";11;NA;251110;91023;"92525";"           {ñ class}";0;6;6;"0";"7";6;NA;9;44;41;0;0;0;"3";"0";330455;10;3999;0;0;"2";"0";0;0;5812,74;6,2;"9102301";2;2;51,3;0;1;"CNPJ                ";0;10;21;8137,85;8137,85;1162,54;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;71197;"74209";"           {ñ class}";1;7;5;"10";"9";8;NA;9;40;53;0;0;0;"0";"330455";330455;10;2062;0;0;"2";"0";11858;12,65;11828,05;12,61;"7119799";1;5;145,9;0;1;"CNPJ                ";0;10;19;107,8;107,8;107,8;107,8;118,58;15810,66;118,58;118,58;118,58;118,58;118,58;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"1690";"99";"99";"99";0;NA;251110;74901;"74993";"           {ñ class}";1;4;6;"6";"5";3;NA;9;44;25;0;1;1;"0";"0";330455;10;2062;0;0;"2";"0";3500;3,73;3566,9;3,8;"7490199";1;2;11,9;2;1;"CNPJ                ";0;10;19;3503,89;35;35;35;35;35;35;35;35;4298,96;35;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;72100;"73105";"           {ñ class}";1;5;6;"8";"7";1;NA;9;44;30;0;0;10;"0";"330455";330455;10;2240;0;0;"2";"0";6000;6,4;6177,42;6,59;"7210000";1;3;2,2;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;0;6532,27;60;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;72100;"73105";"           {ñ class}";1;5;6;"7";"6";1;NA;9;44;38;0;0;10;"0";"330455";330455;10;2240;0;0;"2";"0";4500;4,8;4633,06;4,94;"7210000";1;3;2,2;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;0;4899,18;45;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;69206;"74128";"           {ñ class}";1;3;6;"5";"4";4;NA;9;44;24;0;1;0;"0";"0";330455;10;2062;0;0;"2";"0";2143,68;2,28;1973,58;2,09;"6920601";1;3;16,7;0;1;"CNPJ                ";0;10;19;17,5;17,5;17,5;17,5;17,5;17,5;17,5;2143,68;2143,68;2858,24;2143,68;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;5;5;"9";"7";4;NA;10;40;32;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";8472,8;9,04;6538,16;6,97;"8532500";1;10;14,2;0;1;"CNPJ                ";0;30;23;4180,66;4180,66;8668,8;6354,6;6354,6;6354,6;6354,6;6354,6;6354,6;8472,8;6354,6;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;4;5;"10";"8";5;NA;10;40;28;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";9447,45;10,08;7270,13;7,75;"8532500";1;10;34,2;0;1;"CNPJ                ";0;30;23;6991,53;6819,61;6819,61;6819,61;6819,61;6819,61;6819,61;6819,61;7085,59;8894,19;7085,59;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;5;5;"10";"8";5;NA;11;40;34;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";10424,89;11,12;8052,28;8,58;"8532500";1;10;34,2;0;1;"CNPJ                ";0;30;23;8015,77;7818,67;7818,67;7818,67;7818,67;7818,67;7818,67;7818,67;7818,67;7818,67;7818,67;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;5;5;"8";"7";4;NA;9;40;31;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";5643,88;6,02;5800,65;6,18;"8532500";2;10;17;0;1;"CNPJ                ";0;30;23;5643,88;5643,88;5643,88;5643,88;5643,88;5643,88;5643,88;7525,17;5643,88;5643,88;5643,88;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;7;5;"99";"10";8;NA;9;40;63;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";0;0;17661,98;18,84;"8532500";2;10;347,6;0;1;"CNPJ                ";0;30;23;18029,33;22404,51;16640,01;16640,01;16640,01;16640,01;16640,01;0;0;0;0;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;6;5;"9";"8";7;NA;9;40;41;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";8432,28;8,99;6705;7,14;"8532500";2;10;94,9;0;1;"CNPJ                ";0;30;23;6333,6;6333,6;6333,6;6333,6;6333,6;6333,6;6333,6;8444,8;6333,6;6333,6;6580,61;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;72100;"73105";"           {ñ class}";1;5;6;"7";"6";2;NA;9;44;39;0;0;9;"0";"330455";330455;10;2240;0;0;"2";"0";4500;4,8;4500;4,8;"7210000";2;3;3,3;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;45;45;45;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"370";"99";"99";"99";0;NA;251110;72100;"73105";"           {ñ class}";1;6;4;"4";"3";2;NA;9;21;40;0;0;9;"0";"330455";330455;10;2240;0;0;"2";"0";1500;1,6;1500;1,6;"7210000";2;3;3,3;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;15;15;15;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;8;5;"10";"9";8;NA;10;40;66;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";13452,66;14,35;13918,74;14,84;"8532500";2;10;509,9;0;1;"CNPJ                ";0;30;23;14311,9;13452,66;13452,66;18186,42;13452,66;13452,66;13452,66;13452,66;13452,66;13452,66;13452,66;0;0;0;NA;NA
2017;"RJ";"SUDESTE";"           {ñ class}";"           {ñ class}";"250";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;5;5;"10";"8";7;NA;11;40;36;0;0;0;"0";"0";330455;10;1104;0;0;"99";"0";12148,81;12,96;9170,02;9,77;"8532500";2;10;76,4;0;1;"CNPJ                ";0;30;23;8998,48;8769,6;8769,6;8769,6;8769,6;8769,6;8769,6;8769,6;9111,61;9282,61;9111,61;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";12;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"5";1;NA;9;44;37;0;1;4;"5";"240325";240325;10;2135;0;0;"9";"0";0;0;3000;3,2;"7220700";1;1;1,4;2;1;"CNPJ                ";0;10;19;0;0;0;30;30;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";20;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"5";5;NA;9;44;31;0;1;0;"10";"240325";240325;10;2135;0;0;"9";"0";0;0;3760,05;4;"7220700";1;1;30,3;0;1;"CNPJ                ";0;10;19;3567,17;4676,96;4831,39;31,22;3567,17;3567,17;3567,17;3567,17;3567,17;3567,16;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";12;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"5";1;NA;9;44;29;0;1;3;"5";"240325";240325;10;2135;0;0;"9";"0";0;0;3485,23;3,71;"7220700";2;1;1,4;2;1;"CNPJ                ";0;10;19;0;0;42;3255,69;30;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";20;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"6";7;NA;9;44;28;0;0;0;"3";"240810";240810;10;2305;0;0;"9";"0";0;0;4405,13;4,7;"7220700";2;2;60,9;0;1;"CNPJ                ";0;10;19;4405,13;4405,13;4405,13;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"6";5;NA;9;44;27;0;0;0;"10";"240810";240810;10;2305;0;0;"9";"0";0;0;4323,55;4,61;"7220700";2;2;33,9;0;1;"CNPJ                ";0;10;19;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;3670,94;0;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";21;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"6";5;NA;9;44;26;0;0;0;"3";"240810";240810;10;2305;0;0;"9";"0";0;0;4357,75;4,64;"7220700";2;2;26;0;1;"CNPJ                ";0;10;19;4405,13;4405,13;42,63;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RN";"NORDESTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;5;6;"7";"6";5;NA;9;44;30;0;0;0;"0";"240810";240810;10;2305;0;0;"9";"0";4405,13;4,7;4405,13;4,7;"7220700";2;2;31,7;0;1;"CNPJ                ";0;10;19;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;4405,13;0;0;0;NA;NA
2017;"RO";"NORTE";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;47113;"52124";"           {ñ class}";1;5;6;"7";"6";6;NA;9;44;35;0;0;0;"0";"0";110020;10;2062;0;0;"8";"0";4119,93;4,39;4210,42;4,48;"4711302";2;6;36,2;0;1;"CNPJ                ";0;10;16;3832,5;4119,93;4119,93;4119,93;4119,93;4119,93;4119,93;4119,93;4119,93;4119,93;5493,24;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;6;6;"0";"5";6;NA;9;44;43;0;1;0;"3";"0";431490;10;2062;0;0;"2";"0";0;0;3515,4;3,75;"7220700";1;1;43,6;0;1;"CNPJ                ";0;10;19;3515,4;3515,4;3515,4;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"5";6;NA;9;44;35;0;1;0;"4";"431490";431490;10;2062;0;0;"2";"0";0;0;3515,4;3,75;"7220700";1;1;40,1;0;1;"CNPJ                ";0;10;19;3515,4;3515,4;3515,4;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"4";3;NA;9;44;34;0;0;5;"11";"0";430700;10;2062;0;0;"2";"0";0;0;2266;2,41;"7220700";1;4;6,9;1;1;"CNPJ                ";0;10;19;0;0;0;0;2499,99;25;25;25;25;25;862,06;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"5";3;NA;9;44;30;0;0;3;"11";"0";430700;10;2062;0;0;"2";"0";0;0;3510,34;3,73;"7220700";1;4;8,9;1;1;"CNPJ                ";0;10;19;0;0;35;35;3513,3;3513,3;3513,3;3513,3;3513,3;3513,3;3513,3;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";21;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"4";2;NA;9;44;26;0;0;1;"4";"0";430700;10;2062;0;0;"8";"0";0;0;2499,99;2,66;"7220700";1;4;3,5;1;1;"CNPJ                ";0;10;19;25;25;25;2499,99;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";21;NA;251110;72207;"73202";"           {ñ class}";0;5;6;"0";"4";2;NA;9;44;39;0;0;0;"1";"0";430700;10;2062;0;0;"8";"0";0;0;2592,61;2,76;"7220700";1;4;5,8;0;1;"CNPJ                ";0;10;19;2592,61;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;71120;"74209";"           {ñ class}";0;4;6;"0";"6";3;NA;9;44;25;0;0;0;"1";"0";431950;10;2062;0;0;"2";"0";0;0;4026,21;4,29;"7112000";2;6;9,3;0;1;"CNPJ                ";0;10;19;4026,21;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"50";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;4;6;"0";"2";5;NA;9;44;27;0;0;0;"9";"0";430700;10;2062;0;15;"4";"0";0;0;1177,85;1,25;"7220700";2;4;24,7;0;1;"CNPJ                ";0;10;19;1312,17;1287,4;1114,07;1114,07;1164,98;1164,98;1087,31;0;0;0;0;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";11;NA;251110;72207;"73202";"           {ñ class}";0;3;6;"0";"2";4;NA;9;44;24;0;0;0;"12";"0";430700;10;2062;0;0;"2";"0";0;0;1350,9;1,43;"7220700";2;4;18,9;0;1;"CNPJ                ";0;10;19;1004,23;952,84;952,84;15;15;15;15;15;15;15;14,5;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;84116;"75116";"           {ñ class}";1;5;5;"7";"7";5;NA;9;40;32;0;0;0;"0";"0";430700;10;1031;0;0;"99";"0";4682,6;4,99;4744,69;5,05;"8411600";1;10;29,8;0;1;"CNPJ                ";0;30;24;4374,23;4374,23;5122,72;4665,85;5667,07;4636,69;4682,6;4682,6;4682,6;4682,6;4682,6;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;94308;"91995";"           {ñ class}";1;5;6;"5";"4";4;NA;9;44;31;0;0;0;"0";"431440";431440;10;3999;0;0;"2";"0";2129,6;2,27;2032,4;2,16;"9430800";1;2;14,4;0;1;"CNPJ                ";0;10;21;20;20;20;20;20;20;20;20;20;2129,6;2129,6;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;5;6;"5";"3";7;NA;9;44;32;0;0;0;"0";"0";430700;10;2062;0;0;"4";"0";2266,97;2,41;1462,64;1,55;"7220700";1;4;87,9;0;1;"CNPJ                ";0;10;19;1424,07;1303,53;1303,53;1303,53;1363,11;1363,11;1771,43;1363,1;1363,1;1363,1;1363,1;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;85325;"80322";"           {ñ class}";1;5;5;"9";"8";6;NA;10;40;36;0;0;0;"0";"0";431440;10;1139;0;0;"99";"0";7694,25;8,21;7707,41;8,22;"8532500";1;10;57,9;0;1;"CNPJ                ";0;30;23;7405,44;7405,44;9873,92;7405,44;7405,44;7405,44;7405,44;7405,44;7405,44;7983,07;7694,25;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;6;6;"8";"6";4;NA;10;44;45;0;0;0;"0";"0";430700;10;2062;0;0;"8";"0";6259,15;6,67;4221,74;4,5;"7220700";1;4;17,9;0;1;"CNPJ                ";0;10;19;4263,37;39,2;39,2;39,2;4054,06;4054,06;4054,06;4054,06;4054,06;4054,06;4054,06;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"40";"99";"99";0;NA;251110;84116;"75116";"           {ñ class}";1;4;3;"6";"5";4;NA;9;20;29;0;0;0;"0";"431750";431750;10;1031;0;60;"99";"0";3296,05;3,51;3043,24;3,24;"8411600";2;10;17,9;0;1;"CNPJ                ";0;35;24;2310,32;2310,32;2310,32;2310,32;4095,5;4161,27;0;2447,32;3399,06;3065,33;3769,86;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;46613;"51616";"           {ñ class}";1;7;4;"5";"4";6;NA;9;22;53;0;0;0;"0";"0";431690;10;2062;0;0;"2";"0";2784,44;2,97;2799,27;2,98;"4661300";2;6;45,4;0;1;"CNPJ                ";0;10;17;2690,28;2690,28;2690,28;2765,66;2765,66;2765,66;2765,66;28,22;2784,44;3282,44;2784,44;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;71120;"74209";"           {ñ class}";1;4;6;"7";"6";5;NA;9;44;27;0;0;0;"0";"0";431950;10;2062;0;0;"2";"0";4493;4,79;4577,74;4,88;"7112000";2;6;33,4;0;1;"CNPJ                ";0;10;19;43,2;4656,07;4944,07;43,2;43,2;43,2;43,2;50,12;44,93;5241,83;44,93;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;71120;"74209";"           {ñ class}";1;4;6;"7";"6";3;NA;9;44;25;0;0;2;"0";"0";431950;10;2062;0;0;"2";"0";4363;4,65;4351,27;4,64;"7112000";2;6;10,9;2;1;"CNPJ                ";0;10;19;0;43,2;43,2;43,2;43,2;43,2;43,2;44,92;43,63;43,63;43,63;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;5;6;"8";"6";4;NA;9;44;34;0;0;0;"0";"0";430700;10;2062;0;0;"8";"0";6302,28;6,72;4251,58;4,53;"7220700";2;4;20,9;0;1;"CNPJ                ";0;10;19;4262,7;39,2;39,2;39,2;4099,14;4099,14;4099,14;4099,14;4099,14;4099,14;4099,14;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;4;6;"7";"5";5;NA;9;44;29;0;0;0;"0";"0";430700;35;2062;0;0;"2";"0";4600,7;4,91;3109,47;3,31;"7220700";2;4;35,8;0;1;"CNPJ                ";0;60;19;3527,54;27,5;27,5;27,5;2875,68;2875,68;2875,68;2875,68;2875,68;2875,68;3681,43;2014;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;3;6;"5";"4";5;NA;9;44;24;0;0;0;"0";"0";430700;10;2062;0;0;"4";"0";2750,91;2,93;2277,93;2,42;"7220700";2;4;30,9;0;1;"CNPJ                ";0;10;19;2239,73;2165,2;2165,2;2165,2;2264,14;2264,14;2264,14;2264,14;2264,14;2264,14;2264,14;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;5;6;"3";"2";6;NA;9;44;30;0;1;0;"0";"431560";431560;10;2062;0;0;"2";"0";1380;1,47;1414,5;1,5;"7220700";2;2;56,9;0;1;"CNPJ                ";0;10;19;13,8;1717,33;1456,67;13,8;13,8;13,8;13,8;13,8;13,8;13,8;13,8;0;0;0;NA;NA
2017;"RS";"SUL";"           {ñ class}";"           {ñ class}";"           {ñ class}";"99";"99";"99";0;NA;251110;72207;"73202";"           {ñ class}";1;4;6;"6";"3";5;NA;9;44;28;0;1;0;"0";"431560";431560;10;2062;0;0;"2";"0";2834,37;3,02;1723,2;1,83;"7220700";2;2;32,9;0;1;"CNPJ                ";0;10;19;37,26;14;1421,98;1431,85;1420,52;1421,94;1414,31;14,04;1407,48;13,8;1416,04;0;0;0;NA;NA
